time,x,y,theta
1.08000,0.90975,0.60816,1.98648
1.08300,0.90947,0.60879,1.98581
1.08600,0.90920,0.60940,1.98527
1.08900,0.90892,0.61004,1.98486
1.09200,0.90866,0.61063,1.98459
1.09500,0.90840,0.61123,1.98425
1.09800,0.90812,0.61186,1.98398
1.10100,0.90785,0.61249,1.98358
1.10400,0.90757,0.61311,1.98317
1.10700,0.90730,0.61373,1.98283
1.11000,0.90702,0.61437,1.98250
1.11300,0.90675,0.61500,1.98209
1.11600,0.90647,0.61564,1.98162
1.11900,0.90619,0.61630,1.98101
1.12200,0.90589,0.61697,1.98047
1.12500,0.90563,0.61757,1.97986
1.12800,0.90535,0.61822,1.97939
1.13100,0.90508,0.61885,1.97898
1.13400,0.90479,0.61953,1.97831
1.13700,0.90451,0.62017,1.97770
1.14000,0.90423,0.62082,1.97743
1.14300,0.90395,0.62146,1.97695
1.14600,0.90368,0.62210,1.97675
1.14900,0.90340,0.62274,1.97635
1.15200,0.90312,0.62340,1.97607
1.15500,0.90284,0.62406,1.97607
1.15800,0.90259,0.62465,1.97614
1.16100,0.90230,0.62529,1.97614
1.16400,0.90204,0.62593,1.97628
1.16700,0.90176,0.62657,1.97635
1.17000,0.90148,0.62721,1.97655
1.17300,0.90121,0.62784,1.97675
1.17600,0.90094,0.62847,1.97716
1.17900,0.90067,0.62911,1.97743
1.18200,0.90040,0.62974,1.97797
1.18500,0.90011,0.63040,1.97824
1.18800,0.89982,0.63107,1.97858
1.19100,0.89955,0.63170,1.97891
1.19400,0.89927,0.63233,1.97932
1.19700,0.89899,0.63299,1.97979
1.20000,0.89871,0.63364,1.98033
1.20300,0.89842,0.63430,1.98074
1.20600,0.89813,0.63497,1.98128
1.20900,0.89785,0.63562,1.98175
1.21200,0.89755,0.63630,1.98229
1.21500,0.89726,0.63697,1.98283
1.21800,0.89697,0.63764,1.98344
1.22100,0.89666,0.63833,1.98418
1.22400,0.89638,0.63897,1.98473
1.22700,0.89608,0.63964,1.98554
1.23000,0.89579,0.64031,1.98641
1.23300,0.89549,0.64100,1.98736
1.23600,0.89519,0.64167,1.98837
1.23900,0.89490,0.64232,1.98946
1.24200,0.89461,0.64297,1.99067
1.24500,0.89433,0.64360,1.99209
1.24800,0.89403,0.64426,1.99344
1.25100,0.89375,0.64490,1.99486
1.25400,0.89344,0.64558,1.99628
1.25700,0.89317,0.64617,1.99777
1.26000,0.89288,0.64680,1.99939
1.26300,0.89260,0.64743,2.00101
1.26600,0.89231,0.64805,2.00284
1.26900,0.89201,0.64869,2.00439
1.27200,0.89172,0.64932,2.00615
1.27500,0.89142,0.64997,2.00777
1.27800,0.89112,0.65059,2.00953
1.28100,0.89082,0.65126,2.01115
1.28400,0.89051,0.65189,2.01284
1.28700,0.89020,0.65255,2.01466
1.29000,0.88991,0.65316,2.01642
1.29300,0.88959,0.65383,2.01811
1.29600,0.88928,0.65448,2.02000
1.29900,0.88896,0.65512,2.02189
1.30200,0.88865,0.65577,2.02379
1.30500,0.88833,0.65645,2.02561
1.30800,0.88800,0.65711,2.02750
1.31100,0.88767,0.65777,2.02940
1.31400,0.88735,0.65843,2.03136
1.31700,0.88701,0.65910,2.03338
1.32000,0.88667,0.65978,2.03568
1.32300,0.88635,0.66042,2.03757
1.32600,0.88602,0.66108,2.03967
1.32900,0.88569,0.66173,2.04203
1.33200,0.88536,0.66237,2.04420
1.33500,0.88503,0.66301,2.04649
1.33800,0.88470,0.66365,2.04872
1.34100,0.88438,0.66428,2.05109
1.34400,0.88405,0.66490,2.05359
1.34700,0.88371,0.66554,2.05589
1.35000,0.88339,0.66615,2.05839
1.35300,0.88304,0.66680,2.06089
1.35600,0.88273,0.66740,2.06346
1.35900,0.88238,0.66804,2.06602
1.36200,0.88205,0.66866,2.06846
1.36500,0.88172,0.66927,2.07116
1.36800,0.88138,0.66989,2.07386
1.37100,0.88103,0.67052,2.07657
1.37400,0.88069,0.67113,2.07920
1.37700,0.88035,0.67173,2.08197
1.38000,0.88000,0.67235,2.08474
1.38300,0.87965,0.67297,2.08738
1.38600,0.87928,0.67362,2.09029
1.38900,0.87894,0.67421,2.09285
1.39200,0.87858,0.67482,2.09556
1.39500,0.87823,0.67544,2.09819
1.39800,0.87786,0.67607,2.10083
1.40100,0.87750,0.67669,2.10360
1.40400,0.87713,0.67730,2.10617
1.40700,0.87676,0.67793,2.10901
1.41000,0.87639,0.67856,2.11171
1.41300,0.87602,0.67917,2.11448
1.41600,0.87564,0.67979,2.11718
1.41900,0.87524,0.68044,2.12002
1.42200,0.87488,0.68103,2.12259
1.42500,0.87450,0.68166,2.12516
1.42800,0.87412,0.68226,2.12786
1.43100,0.87372,0.68290,2.13050
1.43400,0.87334,0.68350,2.13320
1.43700,0.87295,0.68413,2.13583
1.44000,0.87256,0.68474,2.13847
1.44300,0.87218,0.68534,2.14124
1.44600,0.87177,0.68597,2.14381
1.44900,0.87138,0.68658,2.14631
1.45200,0.87095,0.68723,2.14895
1.45500,0.87057,0.68781,2.15138
1.45800,0.87016,0.68844,2.15381
1.46100,0.86976,0.68904,2.15645
1.46400,0.86934,0.68968,2.15888
1.46700,0.86893,0.69030,2.16138
1.47000,0.86851,0.69092,2.16388
1.47300,0.86810,0.69153,2.16638
1.47600,0.86768,0.69214,2.16875
1.47900,0.86726,0.69274,2.17131
1.48200,0.86684,0.69335,2.17375
1.48500,0.86641,0.69399,2.17618
1.48800,0.86600,0.69457,2.17855
1.49100,0.86558,0.69517,2.18105
1.49400,0.86516,0.69578,2.18348
1.49700,0.86474,0.69638,2.18598
1.50000,0.86432,0.69696,2.18841
1.50300,0.86390,0.69755,2.19084
1.50600,0.86348,0.69814,2.19341
1.50900,0.86305,0.69874,2.19591
1.51200,0.86263,0.69932,2.19841
1.51500,0.86221,0.69991,2.20091
1.51800,0.86176,0.70052,2.20348
1.52100,0.86135,0.70108,2.20571
1.52400,0.86091,0.70166,2.20835
1.52700,0.86047,0.70226,2.21071
1.53000,0.86004,0.70285,2.21315
1.53300,0.85962,0.70340,2.21551
1.53600,0.85917,0.70399,2.21794
1.53900,0.85874,0.70456,2.22031
1.54200,0.85829,0.70516,2.22281
1.54500,0.85785,0.70573,2.22497
1.54800,0.85740,0.70631,2.22720
1.55100,0.85694,0.70691,2.22964
1.55400,0.85650,0.70748,2.23166
1.55700,0.85605,0.70806,2.23383
1.56000,0.85560,0.70864,2.23612
1.56300,0.85514,0.70921,2.23835
1.56600,0.85469,0.70978,2.24052
1.56900,0.85423,0.71035,2.24268
1.57200,0.85379,0.71092,2.24471
1.57500,0.85331,0.71152,2.24680
1.57800,0.85283,0.71211,2.24883
1.58100,0.85237,0.71269,2.25086
1.58400,0.85188,0.71329,2.25295
1.58700,0.85142,0.71385,2.25491
1.59000,0.85096,0.71442,2.25694
1.59300,0.85049,0.71498,2.25890
1.59600,0.85003,0.71555,2.26086
1.59900,0.84956,0.71611,2.26282
1.60200,0.84910,0.71667,2.26478
1.60500,0.84861,0.71725,2.26660
1.60800,0.84814,0.71781,2.26856
1.61100,0.84766,0.71839,2.27045
1.61400,0.84718,0.71896,2.27241
1.61700,0.84669,0.71954,2.27451
1.62000,0.84624,0.72007,2.27627
1.62300,0.84577,0.72063,2.27816
1.62600,0.84527,0.72121,2.28005
1.62900,0.84478,0.72177,2.28194
1.63200,0.84429,0.72234,2.28370
1.63500,0.84383,0.72287,2.28559
1.63800,0.84332,0.72346,2.28735
1.64100,0.84283,0.72401,2.28917
1.64400,0.84235,0.72457,2.29100
1.64700,0.84186,0.72513,2.29276
1.65000,0.84135,0.72569,2.29465
1.65300,0.84088,0.72623,2.29620
1.65600,0.84038,0.72679,2.29796
1.65900,0.83989,0.72734,2.29958
1.66200,0.83939,0.72790,2.30114
1.66500,0.83890,0.72845,2.30283
1.66800,0.83840,0.72901,2.30445
1.67100,0.83790,0.72956,2.30607
1.67400,0.83740,0.73012,2.30762
1.67700,0.83689,0.73067,2.30918
1.68000,0.83638,0.73123,2.31073
1.68300,0.83585,0.73181,2.31222
1.68600,0.83536,0.73234,2.31364
1.68900,0.83485,0.73290,2.31512
1.69200,0.83435,0.73344,2.31668
1.69500,0.83384,0.73400,2.31810
1.69800,0.83332,0.73455,2.31959
1.70100,0.83281,0.73509,2.32087
1.70400,0.83231,0.73564,2.32229
1.70700,0.83180,0.73619,2.32371
1.71000,0.83129,0.73674,2.32513
1.71300,0.83078,0.73727,2.32661
1.71600,0.83026,0.73783,2.32803
1.71900,0.82976,0.73834,2.32938
1.72200,0.82925,0.73889,2.33080
1.72500,0.82874,0.73943,2.33222
1.72800,0.82823,0.73996,2.33357
1.73100,0.82771,0.74050,2.33499
1.73400,0.82720,0.74104,2.33635
1.73700,0.82668,0.74157,2.33776
1.74000,0.82617,0.74211,2.33912
1.74300,0.82565,0.74264,2.34040
1.74600,0.82513,0.74317,2.34168
1.74900,0.82458,0.74373,2.34290
1.75200,0.82408,0.74425,2.34405
1.75500,0.82356,0.74479,2.34520
1.75800,0.82304,0.74532,2.34635
1.76100,0.82251,0.74585,2.34750
1.76400,0.82198,0.74639,2.34844
1.76700,0.82145,0.74694,2.34959
1.77000,0.82090,0.74748,2.35060
1.77300,0.82038,0.74802,2.35162
1.77600,0.81985,0.74854,2.35277
1.77900,0.81932,0.74909,2.35385
1.78200,0.81877,0.74963,2.35513
1.78500,0.81826,0.75014,2.35621
1.78800,0.81774,0.75067,2.35736
1.79100,0.81722,0.75118,2.35851
1.79400,0.81670,0.75170,2.35973
1.79700,0.81618,0.75222,2.36108
1.80000,0.81566,0.75273,2.36236
1.80300,0.81516,0.75323,2.36365
1.80600,0.81464,0.75373,2.36486
1.80900,0.81413,0.75423,2.36615
1.81200,0.81363,0.75473,2.36743
1.81500,0.81310,0.75524,2.36878
1.81800,0.81262,0.75571,2.36993
1.82100,0.81212,0.75619,2.37128
1.82400,0.81160,0.75671,2.37230
1.82700,0.81107,0.75722,2.37338
1.83000,0.81053,0.75773,2.37446
1.83300,0.81000,0.75825,2.37534
1.83600,0.80945,0.75877,2.37622
1.83900,0.80890,0.75930,2.37716
1.84200,0.80836,0.75982,2.37811
1.84500,0.80781,0.76034,2.37899
1.84800,0.80724,0.76089,2.38000
1.85100,0.80671,0.76139,2.38075
1.85400,0.80617,0.76191,2.38189
1.85700,0.80560,0.76244,2.38277
1.86000,0.80506,0.76297,2.38372
1.86300,0.80450,0.76348,2.38480
1.86600,0.80397,0.76399,2.38581
1.86900,0.80342,0.76450,2.38696
1.87200,0.80289,0.76500,2.38811
1.87500,0.80234,0.76552,2.38933
1.87800,0.80182,0.76600,2.39061
1.88100,0.80128,0.76651,2.39196
1.88400,0.80079,0.76696,2.39338
1.88700,0.80026,0.76745,2.39494
1.89000,0.79976,0.76791,2.39642
1.89300,0.79926,0.76838,2.39791
1.89600,0.79873,0.76886,2.39926
1.89900,0.79823,0.76933,2.40082
1.90200,0.79769,0.76981,2.40224
1.90500,0.79716,0.77030,2.40379
1.90800,0.79664,0.77077,2.40528
1.91100,0.79611,0.77125,2.40683
1.91400,0.79555,0.77176,2.40839
1.91700,0.79503,0.77222,2.40987
1.92000,0.79449,0.77271,2.41129
1.92300,0.79393,0.77321,2.41278
1.92600,0.79337,0.77370,2.41433
1.92900,0.79282,0.77420,2.41575
1.93200,0.79226,0.77469,2.41731
1.93500,0.79171,0.77518,2.41906
1.93800,0.79114,0.77568,2.42055
1.94100,0.79056,0.77618,2.42231
1.94400,0.78999,0.77668,2.42400
1.94700,0.78940,0.77721,2.42562
1.95000,0.78885,0.77768,2.42724
1.95300,0.78828,0.77817,2.42900
1.95600,0.78771,0.77866,2.43103
1.95900,0.78715,0.77914,2.43298
1.96200,0.78659,0.77962,2.43488
1.96500,0.78602,0.78011,2.43690
1.96800,0.78546,0.78059,2.43900
1.97100,0.78489,0.78106,2.44123
1.97400,0.78433,0.78154,2.44346
1.97700,0.78376,0.78201,2.44596
1.98000,0.78317,0.78250,2.44846
1.98300,0.78264,0.78295,2.45083
1.98600,0.78206,0.78342,2.45346
1.98900,0.78150,0.78389,2.45616
1.99200,0.78092,0.78436,2.45907
1.99500,0.78034,0.78482,2.46177
1.99800,0.77977,0.78529,2.46461
2.00100,0.77919,0.78575,2.46772
2.00400,0.77860,0.78622,2.47063
2.00700,0.77801,0.78668,2.47380
2.01000,0.77743,0.78715,2.47691
2.01300,0.77681,0.78762,2.48029
2.01600,0.77626,0.78805,2.48347
2.01900,0.77567,0.78850,2.48685
2.02200,0.77509,0.78895,2.49036
2.02500,0.77450,0.78940,2.49387
2.02800,0.77390,0.78985,2.49739
2.03100,0.77331,0.79029,2.50104
2.03400,0.77271,0.79074,2.50462
2.03700,0.77211,0.79118,2.50834
2.04000,0.77151,0.79162,2.51212
2.04300,0.77090,0.79206,2.51584
2.04600,0.77026,0.79252,2.51983
2.04900,0.76966,0.79295,2.52347
2.05200,0.76903,0.79340,2.52760
2.05500,0.76840,0.79384,2.53152
2.05800,0.76777,0.79427,2.53571
2.06100,0.76712,0.79473,2.53990
2.06400,0.76648,0.79516,2.54422
2.06700,0.76584,0.79560,2.54855
2.07000,0.76518,0.79604,2.55301
2.07300,0.76453,0.79647,2.55754
2.07600,0.76388,0.79690,2.56200
2.07900,0.76319,0.79734,2.56679
2.08200,0.76255,0.79776,2.57119
2.08500,0.76190,0.79818,2.57592
2.08800,0.76123,0.79860,2.58065
2.09100,0.76057,0.79901,2.58558
2.09400,0.75990,0.79943,2.59031
2.09700,0.75924,0.79983,2.59524
