time,x,y,theta,mode
4.12892,1.06378,1.32433,0.61440ModePathFollowingn
4.15393,1.07182,1.32999,0.61217ModePathFollowingn
4.17893,1.07983,1.33560,0.60954ModePathFollowingn
4.20393,1.08785,1.34118,0.60670ModePathFollowingn
4.22894,1.09578,1.34667,0.60339ModePathFollowingn
4.25394,1.10373,1.35212,0.59953ModePathFollowingn
4.27894,1.11165,1.35752,0.59575ModePathFollowingn
4.30394,1.11954,1.36284,0.59169ModePathFollowingn
4.32895,1.12740,1.36810,0.58777ModePathFollowingn
4.35395,1.13526,1.37332,0.58331ModePathFollowingn
4.37895,1.14321,1.37853,0.57953ModePathFollowingn
4.40395,1.15117,1.38373,0.57669ModePathFollowingn
4.42895,1.15931,1.38901,0.57487ModePathFollowingn
4.45396,1.16747,1.39430,0.57500ModePathFollowingn
4.47896,1.17571,1.39964,0.57635ModePathFollowingn
4.50397,1.18399,1.40504,0.57966ModePathFollowingn
4.52897,1.19233,1.41052,0.58352ModePathFollowingn
4.55397,1.20061,1.41602,0.58906ModePathFollowingn
4.57897,1.20884,1.42155,0.59534ModePathFollowingn
4.60398,1.21695,1.42710,0.60278ModePathFollowingn
4.62898,1.22500,1.43268,0.61041ModePathFollowingn
4.65398,1.23295,1.43829,0.61886ModePathFollowingn
4.67898,1.24092,1.44402,0.62853ModePathFollowingn
4.70398,1.24879,1.44980,0.63859ModePathFollowingn
4.72899,1.25662,1.45568,0.64900ModePathFollowingn
4.75399,1.26430,1.46157,0.65954ModePathFollowingn
4.77899,1.27197,1.46758,0.67049ModePathFollowingn
4.80400,1.27947,1.47360,0.68164ModePathFollowingn
4.82900,1.28693,1.47972,0.69252ModePathFollowingn
4.85400,1.29424,1.48585,0.70354ModePathFollowingn
4.87900,1.30151,1.49209,0.71368ModePathFollowingn
4.90401,1.30867,1.49834,0.72381ModePathFollowingn
4.92901,1.31585,1.50476,0.73253ModePathFollowingn
4.95401,1.32305,1.51128,0.74105ModePathFollowingn
4.97901,1.33026,1.51792,0.74801ModePathFollowingn
5.00402,1.33741,1.52461,0.75483ModePathFollowingn
5.02902,1.34460,1.53142,0.76112ModePathFollowingn
5.05402,1.35176,1.53827,0.76740ModePathFollowingn
5.07902,1.35881,1.54511,0.77328ModePathFollowingn
5.10402,1.36583,1.55202,0.78024ModePathFollowingn
5.12903,1.37278,1.55894,0.78680ModePathFollowingn
5.15403,1.37969,1.56593,0.79477ModePathFollowingn
5.17903,1.38654,1.57296,0.80261ModePathFollowingn
5.20404,1.39335,1.58007,0.81153ModePathFollowingn
5.22904,1.40019,1.58734,0.82106ModePathFollowingn
5.25404,1.40692,1.59465,0.83174ModePathFollowingn
5.27904,1.41359,1.60205,0.84296ModePathFollowingn
5.30404,1.42010,1.60945,0.85546ModePathFollowingn
5.32905,1.42652,1.61693,0.86911ModePathFollowingn
5.35405,1.43276,1.62444,0.88486ModePathFollowingn
5.37906,1.43892,1.63210,0.90168ModePathFollowingn
5.40406,1.44494,1.63984,0.92020ModePathFollowingn
5.42906,1.45083,1.64775,0.94081ModePathFollowingn
5.45406,1.45664,1.65589,0.96379ModePathFollowingn
5.47906,1.46220,1.66412,0.98927ModePathFollowingn
5.50406,1.46754,1.67248,1.01596ModePathFollowingn
5.52907,1.47269,1.68106,1.04455ModePathFollowingn
5.55407,1.47753,1.68970,1.07537ModePathFollowingn
5.57907,1.48211,1.69851,1.10780ModePathFollowingn
5.60407,1.48639,1.70747,1.14207ModePathFollowingn
5.62908,1.49037,1.71660,1.17802ModePathFollowingn
5.65408,1.49397,1.72578,1.21546ModePathFollowingn
5.67908,1.49724,1.73514,1.25479ModePathFollowingn
5.70408,1.50014,1.74463,1.29615ModePathFollowingn
5.72908,1.50261,1.75417,1.33791ModePathFollowingn
5.75408,1.50467,1.76373,1.38083ModePathFollowingn
5.77909,1.50632,1.77347,1.42421ModePathFollowingn
5.80409,1.50755,1.78327,1.46780ModePathFollowingn
5.82909,1.50834,1.79295,1.51227ModePathFollowingn
5.85409,1.50870,1.80290,1.55681ModePathFollowingn
5.87909,1.50862,1.81311,1.60053ModePathFollowingn
5.90410,1.50810,1.82319,1.64426ModePathFollowingn
5.92910,1.50713,1.83337,1.68744ModePathFollowingn
5.95410,1.50569,1.84372,1.73049ModePathFollowingn
5.97911,1.50384,1.85385,1.77246ModePathFollowingn
6.00411,1.50159,1.86381,1.81334ModePathFollowingn
6.02911,1.49893,1.87374,1.85301ModePathFollowingn
6.05411,1.49591,1.88343,1.89180ModePathFollowingn
6.07912,1.49255,1.89294,1.93019ModePathFollowingn
6.10412,1.48882,1.90232,1.96783ModePathFollowingn
6.12912,1.48475,1.91154,2.00466ModePathFollowingn
6.15412,1.48040,1.92053,2.04048ModePathFollowingn
6.17913,1.47574,1.92930,2.07589ModePathFollowingn
6.20413,1.47083,1.93785,2.10921ModePathFollowingn
6.22913,1.46570,1.94613,2.14117ModePathFollowingn
6.25414,1.46036,1.95418,2.17165ModePathFollowingn
6.27914,1.45479,1.96206,2.20058ModePathFollowingn
6.30415,1.44900,1.96977,2.22828ModePathFollowingn
6.32915,1.44304,1.97730,2.25498ModePathFollowingn
6.35415,1.43688,1.98465,2.27998ModePathFollowingn
6.37915,1.43050,1.99190,2.30431ModePathFollowingn
6.40415,1.42400,1.99895,2.32742ModePathFollowingn
6.42916,1.41727,2.00594,2.34878ModePathFollowingn
6.45416,1.41040,2.01277,2.36851ModePathFollowingn
6.47916,1.40334,2.01952,2.38656ModePathFollowingn
6.50416,1.39611,2.02623,2.40251ModePathFollowingn
6.52917,1.38874,2.03284,2.41656ModePathFollowingn
6.55417,1.38127,2.03938,2.42879ModePathFollowingn
6.57917,1.37375,2.04580,2.44062ModePathFollowingn
6.60417,1.36614,2.05216,2.45116ModePathFollowingn
6.62918,1.35852,2.05838,2.46069ModePathFollowingn
6.65418,1.35091,2.06449,2.46901ModePathFollowingn
6.67918,1.34338,2.07045,2.47684ModePathFollowingn
6.70418,1.33581,2.07634,2.48414ModePathFollowingn
6.72918,1.32834,2.08207,2.49104ModePathFollowingn
