time,x,y,theta
0.20100,0.99604,0.40099,2.26592
0.20400,0.99604,0.40099,2.26592
0.20700,0.99604,0.40099,2.26592
0.21000,0.99604,0.40099,2.26592
0.21300,0.99604,0.40099,2.26592
0.21600,0.99604,0.40520,2.26592
0.21900,0.99604,0.40520,2.26592
0.22200,0.99604,0.40520,2.26592
0.22500,0.99604,0.40520,2.26592
0.22800,0.99604,0.40520,2.26592
0.23100,0.99604,0.40520,2.26592
0.23400,0.99604,0.40520,2.26592
0.23700,0.99604,0.40520,2.26592
0.24000,0.99604,0.40520,2.26592
0.24300,0.99604,0.40520,2.26592
0.24600,0.99604,0.40520,2.26592
0.24900,0.99604,0.40520,2.26592
0.25200,0.99604,0.40520,2.26592
0.25500,0.99604,0.40520,2.26592
0.25800,0.99604,0.40520,2.26592
0.26100,0.99604,0.40520,2.26592
0.26400,0.99604,0.40520,2.26592
0.26700,0.99604,0.40520,2.26592
0.27000,0.99604,0.40520,2.47402
0.27300,0.99604,0.40520,2.47402
0.27600,0.99604,0.40520,2.47402
0.27900,0.99604,0.40520,2.47402
0.28200,0.99604,0.40520,2.47402
0.28500,0.99604,0.40520,2.47402
0.28800,0.99604,0.40520,2.47402
0.29100,0.99604,0.40520,2.47402
0.29400,0.99604,0.40520,2.47402
0.29700,0.99604,0.40520,2.47402
0.30000,0.99604,0.40520,2.47402
0.30300,0.99604,0.40520,2.47402
0.30600,0.99604,0.40520,2.47402
0.30900,0.99604,0.40520,2.47402
0.31200,0.99604,0.40520,2.47402
0.31500,0.99604,0.40520,2.47402
0.31800,0.99604,0.40520,2.47402
0.32100,0.99604,0.40520,2.47402
0.32400,0.99604,0.40520,2.47402
0.32700,0.99604,0.40520,2.47402
0.33000,0.99604,0.40520,2.47402
0.33300,0.99604,0.40520,2.47402
0.33600,0.99604,0.40520,2.47402
0.33900,0.99604,0.40520,2.47402
0.34200,0.99604,0.40520,2.47402
0.34500,0.97648,0.40520,2.47402
0.34800,0.97648,0.40520,2.47402
0.35100,0.97648,0.40520,2.47402
0.35400,0.97648,0.40520,2.47402
0.35700,0.97648,0.40520,2.47402
0.36000,0.97648,0.42423,2.47402
0.36300,0.97648,0.42423,2.47402
0.36600,0.97648,0.42423,2.47402
0.36900,0.97648,0.42423,2.47402
0.37200,0.97648,0.42423,2.47402
0.37500,0.97648,0.42423,2.47402
0.37800,0.97648,0.42423,2.47402
0.38100,0.97648,0.42423,2.47402
0.38400,0.97648,0.42423,2.47402
0.38700,0.97648,0.42423,2.47402
0.39000,0.97648,0.42423,2.47402
0.39300,0.97648,0.42423,2.47402
0.39600,0.97648,0.42423,2.47402
0.39900,0.97648,0.42423,2.47402
0.40200,0.97648,0.42423,2.47402
0.40500,0.97648,0.42423,2.47402
0.40800,0.97648,0.42423,2.47402
0.41100,0.97648,0.42423,2.60137
0.41400,0.97648,0.42423,2.60137
0.41700,0.97648,0.42423,2.60137
0.42000,0.97648,0.42423,2.60137
0.42300,0.97648,0.42423,2.60137
0.42600,0.97648,0.42423,2.60137
0.42900,0.97648,0.42423,2.60137
0.43200,0.97648,0.42423,2.60137
0.43500,0.97648,0.42423,2.60137
0.43800,0.97648,0.42423,2.60137
0.44100,0.97648,0.42423,2.60137
0.44400,0.97648,0.42423,2.60137
0.44700,0.97648,0.42423,2.60137
0.45000,0.97648,0.42423,2.60137
0.45300,0.97648,0.42423,2.60137
0.45600,0.97648,0.42423,2.60137
0.45900,0.97648,0.42423,2.60137
0.46200,0.97648,0.42423,2.60137
0.46500,0.97648,0.42423,2.60137
0.46800,0.97648,0.42423,2.60137
0.47100,0.97648,0.42423,2.60137
0.47400,0.97648,0.42423,2.60137
0.47700,0.97648,0.42423,2.60137
0.48000,0.97648,0.42423,2.60137
0.48300,0.97648,0.42423,2.60137
0.48600,0.97648,0.42423,2.60137
0.48900,0.94467,0.42423,2.60137
0.49200,0.94467,0.42423,2.60137
0.49500,0.94467,0.42423,2.60137
0.49800,0.94467,0.42423,2.60137
0.50100,0.94467,0.44618,2.60137
0.50400,0.94467,0.44618,2.60137
0.50700,0.94467,0.44618,2.60137
0.51000,0.94467,0.44618,2.60137
0.51300,0.94467,0.44618,2.60137
0.51600,0.94467,0.44618,2.60137
0.51900,0.94467,0.44618,2.60137
0.52200,0.94467,0.44618,2.60137
0.52500,0.94467,0.44618,2.60137
0.52800,0.94467,0.44618,2.60137
0.53100,0.94467,0.44618,2.60137
0.53400,0.94467,0.44618,2.60137
0.53700,0.94467,0.44618,2.60137
0.54000,0.94467,0.44618,2.60137
0.54300,0.94467,0.44618,2.60137
0.54600,0.94467,0.44618,2.60137
0.54900,0.94467,0.44618,2.60137
0.55200,0.94467,0.44618,2.60137
0.55500,0.94467,0.44618,2.57769
0.55800,0.94467,0.44618,2.57769
0.56100,0.94467,0.44618,2.57769
0.56400,0.94467,0.44618,2.57769
0.56700,0.94467,0.44618,2.57769
0.57000,0.94467,0.44618,2.57769
0.57300,0.94467,0.44618,2.57769
0.57600,0.94467,0.44618,2.57769
0.57900,0.94467,0.44618,2.57769
0.58200,0.94467,0.44618,2.57769
0.58500,0.94467,0.44618,2.57769
0.58800,0.94467,0.44618,2.57769
0.59100,0.94467,0.44618,2.57769
0.59400,0.94467,0.44618,2.57769
0.59700,0.94467,0.44618,2.57769
0.60000,0.94467,0.44618,2.57769
0.60300,0.94467,0.44618,2.57769
0.60600,0.94467,0.44618,2.57769
0.60900,0.94467,0.44618,2.57769
0.61200,0.94467,0.44618,2.57769
0.61500,0.94467,0.44618,2.57769
0.61800,0.94467,0.44618,2.57769
0.62100,0.94467,0.44618,2.57769
0.62400,0.94467,0.44618,2.57769
0.62700,0.94467,0.44618,2.57769
0.63000,0.90752,0.44618,2.57769
0.63300,0.90752,0.44618,2.57769
0.63600,0.90752,0.44618,2.57769
0.63900,0.90752,0.44618,2.57769
0.64200,0.90752,0.44618,2.57769
0.64500,0.90752,0.46906,2.57769
0.64800,0.90752,0.46906,2.57769
0.65100,0.90752,0.46906,2.57769
0.65400,0.90752,0.46906,2.57769
0.65700,0.90752,0.46906,2.57769
0.66000,0.90752,0.46906,2.57769
0.66300,0.90752,0.46906,2.57769
0.66600,0.90752,0.46906,2.57769
0.66900,0.90752,0.46906,2.57769
0.67200,0.90752,0.46906,2.57769
0.67500,0.90752,0.46906,2.57769
0.67800,0.90752,0.46906,2.57769
0.68100,0.90752,0.46906,2.57769
0.68400,0.90752,0.46906,2.57769
0.68700,0.90752,0.46906,2.57769
0.69000,0.90752,0.46906,2.57769
0.69300,0.90752,0.46906,2.57769
0.69600,0.90752,0.46906,2.50734
0.69900,0.90752,0.46906,2.50734
0.70200,0.90752,0.46906,2.50734
0.70500,0.90752,0.46906,2.50734
0.70800,0.90752,0.46906,2.50734
0.71100,0.90752,0.46906,2.50734
0.71400,0.90752,0.46906,2.50734
0.71700,0.90752,0.46906,2.50734
0.72000,0.90752,0.46906,2.50734
0.72300,0.90752,0.46906,2.50734
0.72600,0.90752,0.46906,2.50734
0.72900,0.90752,0.46906,2.50734
0.73200,0.90752,0.46906,2.50734
0.73500,0.90752,0.46906,2.50734
0.73800,0.90752,0.46906,2.50734
0.74100,0.90752,0.46906,2.50734
0.74400,0.90752,0.46906,2.50734
0.74700,0.90752,0.46906,2.50734
0.75000,0.90752,0.46906,2.50734
0.75300,0.90752,0.46906,2.50734
0.75600,0.90752,0.46906,2.50734
0.75900,0.90752,0.46906,2.50734
0.76200,0.90752,0.46906,2.50734
0.76500,0.90752,0.46906,2.50734
0.76800,0.90752,0.46906,2.50734
0.77100,0.90752,0.46906,2.50734
0.77400,0.87419,0.46906,2.50734
0.77700,0.87419,0.46906,2.50734
0.78000,0.87419,0.46906,2.50734
0.78300,0.87419,0.46906,2.50734
0.78600,0.87419,0.49181,2.50734
0.78900,0.87419,0.49181,2.50734
0.79200,0.87419,0.49181,2.50734
0.79500,0.87419,0.49181,2.50734
0.79800,0.87419,0.49181,2.50734
0.80100,0.87419,0.49181,2.50734
0.80400,0.87419,0.49181,2.50734
0.80700,0.87419,0.49181,2.50734
0.81000,0.87419,0.49181,2.50734
0.81300,0.87419,0.49181,2.50734
0.81600,0.87419,0.49181,2.50734
0.81900,0.87419,0.49181,2.50734
0.82200,0.87419,0.49181,2.50734
0.82500,0.87419,0.49181,2.50734
0.82800,0.87419,0.49181,2.50734
0.83100,0.87419,0.49181,2.50734
0.83400,0.87419,0.49181,2.50734
0.83700,0.87419,0.49181,2.50734
0.84000,0.87419,0.49181,2.46767
0.84300,0.87419,0.49181,2.46767
0.84600,0.87419,0.49181,2.46767
0.84900,0.87419,0.49181,2.46767
0.85200,0.87419,0.49181,2.46767
0.85500,0.87419,0.49181,2.46767
0.85800,0.87419,0.49181,2.46767
0.86100,0.87419,0.49181,2.46767
0.86400,0.87419,0.49181,2.46767
0.86700,0.87419,0.49181,2.46767
0.87000,0.87419,0.49181,2.46767
0.87300,0.87419,0.49181,2.46767
0.87600,0.87419,0.49181,2.46767
0.87900,0.87419,0.49181,2.46767
0.88200,0.87419,0.49181,2.46767
0.88500,0.87419,0.49181,2.46767
0.88800,0.87419,0.49181,2.46767
0.89100,0.87419,0.49181,2.46767
0.89400,0.87419,0.49181,2.46767
0.89700,0.87419,0.49181,2.46767
0.90000,0.87419,0.49181,2.46767
0.90300,0.87419,0.49181,2.46767
0.90600,0.87419,0.49181,2.46767
0.90900,0.87419,0.49181,2.46767
0.91200,0.87419,0.49181,2.46767
0.91500,0.87419,0.49181,2.46767
0.91800,0.84513,0.49181,2.46767
0.92100,0.84513,0.49181,2.46767
0.92400,0.84513,0.49181,2.46767
0.92700,0.84513,0.49181,2.46767
0.93000,0.84513,0.51409,2.46767
0.93300,0.84513,0.51409,2.46767
0.93600,0.84513,0.51409,2.46767
0.93900,0.84513,0.51409,2.46767
0.94200,0.84513,0.51409,2.46767
0.94500,0.84513,0.51409,2.46767
0.94800,0.84513,0.51409,2.46767
0.95100,0.84513,0.51409,2.46767
0.95400,0.84513,0.51409,2.46767
0.95700,0.84513,0.51409,2.46767
0.96000,0.84513,0.51409,2.46767
0.96300,0.84513,0.51409,2.46767
0.96600,0.84513,0.51409,2.46767
0.96900,0.84513,0.51409,2.46767
0.97200,0.84513,0.51409,2.46767
0.97500,0.84513,0.51409,2.46767
0.97800,0.84513,0.51409,2.46767
0.98100,0.84513,0.51409,2.46767
0.98400,0.84513,0.51409,2.45850
0.98700,0.84513,0.51409,2.45850
0.99000,0.84513,0.51409,2.45850
0.99300,0.84513,0.51409,2.45850
0.99600,0.84513,0.51409,2.45850
0.99900,0.84513,0.51409,2.45850
1.00200,0.84513,0.51409,2.45850
1.00500,0.84513,0.51409,2.45850
1.00800,0.84513,0.51409,2.45850
1.01100,0.84513,0.51409,2.45850
1.01400,0.84513,0.51409,2.45850
1.01700,0.84513,0.51409,2.45850
1.02000,0.84513,0.51409,2.45850
1.02300,0.84513,0.51409,2.45850
1.02600,0.84513,0.51409,2.45850
1.02900,0.84513,0.51409,2.45850
1.03200,0.84513,0.51409,2.45850
1.03500,0.84513,0.51409,2.45850
1.03800,0.84513,0.51409,2.45850
1.04100,0.84513,0.51409,2.45850
1.04400,0.84513,0.51409,2.45850
1.04700,0.84513,0.51409,2.45850
1.05000,0.84513,0.51409,2.45850
1.05300,0.84513,0.51409,2.45850
1.05600,0.84513,0.51409,2.45850
1.05900,0.81716,0.51409,2.45850
1.06200,0.81716,0.51409,2.45850
1.06500,0.81716,0.51409,2.45850
1.06800,0.81716,0.51409,2.45850
1.07100,0.81716,0.51409,2.45850
1.07400,0.81716,0.53664,2.45850
1.07700,0.81716,0.53664,2.45850
1.08000,0.81716,0.53664,2.45850
1.08300,0.81716,0.53664,2.45850
1.08600,0.81716,0.53664,2.45850
1.08900,0.81716,0.53664,2.45850
1.09200,0.81716,0.53664,2.45850
1.09500,0.81716,0.53664,2.45850
1.09800,0.81716,0.53664,2.45850
1.10100,0.81716,0.53664,2.45850
1.10400,0.81716,0.53664,2.45850
1.10700,0.81716,0.53664,2.45850
1.11000,0.81716,0.53664,2.45850
1.11300,0.81716,0.53664,2.45850
1.11600,0.81716,0.53664,2.45850
1.11900,0.81716,0.53664,2.45850
1.12200,0.81716,0.53664,2.45850
1.12500,0.81716,0.53664,2.48407
1.12800,0.81716,0.53664,2.48407
1.13100,0.81716,0.53664,2.48407
1.13400,0.81716,0.53664,2.48407
1.13700,0.81716,0.53664,2.48407
1.14000,0.81716,0.53664,2.48407
1.14300,0.81716,0.53664,2.48407
1.14600,0.81716,0.53664,2.48407
1.14900,0.81716,0.53664,2.48407
1.15200,0.81716,0.53664,2.48407
1.15500,0.81716,0.53664,2.48407
1.15800,0.81716,0.53664,2.48407
1.16100,0.81716,0.53664,2.48407
1.16400,0.81716,0.53664,2.48407
1.16700,0.81716,0.53664,2.48407
1.17000,0.81716,0.53664,2.48407
1.17300,0.81716,0.53664,2.48407
1.17600,0.81716,0.53664,2.48407
1.17900,0.81716,0.53664,2.48407
1.18200,0.81716,0.53664,2.48407
1.18500,0.81716,0.53664,2.48407
1.18800,0.81716,0.53664,2.48407
1.19100,0.81716,0.53664,2.48407
1.19400,0.81716,0.53664,2.48407
1.19700,0.81716,0.53664,2.48407
1.20000,0.81716,0.53664,2.48407
1.20300,0.78829,0.53664,2.48407
1.20600,0.78829,0.53664,2.48407
1.20900,0.78829,0.53664,2.48407
1.21200,0.78829,0.53664,2.48407
1.21500,0.78829,0.55953,2.48407
1.21800,0.78829,0.55953,2.48407
1.22100,0.78829,0.55953,2.48407
1.22400,0.78829,0.55953,2.48407
1.22700,0.78829,0.55953,2.48407
1.23000,0.78829,0.55953,2.48407
1.23300,0.78829,0.55953,2.48407
1.23600,0.78829,0.55953,2.48407
1.23900,0.78829,0.55953,2.48407
1.24200,0.78829,0.55953,2.48407
1.24500,0.78829,0.55953,2.48407
1.24800,0.78829,0.55953,2.48407
1.25100,0.78829,0.55953,2.48407
1.25400,0.78829,0.55953,2.48407
1.25700,0.78829,0.55953,2.48407
1.26000,0.78829,0.55953,2.48407
1.26300,0.78829,0.55953,2.48407
1.26600,0.78829,0.55953,2.48407
1.26900,0.78829,0.55953,2.54066
1.27200,0.78829,0.55953,2.54066
1.27500,0.78829,0.55953,2.54066
1.27800,0.78829,0.55953,2.54066
1.28100,0.78829,0.55953,2.54066
1.28400,0.78829,0.55953,2.54066
1.28700,0.78829,0.55953,2.54066
1.29000,0.78829,0.55953,2.54066
1.29300,0.78829,0.55953,2.54066
1.29600,0.78829,0.55953,2.54066
1.29900,0.78829,0.55953,2.54066
1.30200,0.78829,0.55953,2.54066
1.30500,0.78829,0.55953,2.54066
1.30800,0.78829,0.55953,2.54066
1.31100,0.78829,0.55953,2.54066
1.31400,0.78829,0.55953,2.54066
1.31700,0.78829,0.55953,2.54066
1.32000,0.78829,0.55953,2.54066
1.32300,0.78829,0.55953,2.54066
1.32600,0.78829,0.55953,2.54066
1.32900,0.78829,0.55953,2.54066
1.33200,0.78829,0.55953,2.54066
1.33500,0.78829,0.55953,2.54066
1.33800,0.78829,0.55953,2.54066
1.34100,0.78829,0.55953,2.54066
1.34400,0.75658,0.55953,2.54066
1.34700,0.75658,0.55953,2.54066
1.35000,0.75658,0.55953,2.54066
1.35300,0.75658,0.55953,2.54066
1.35600,0.75658,0.55953,2.54066
1.35900,0.75658,0.58262,2.54066
1.36200,0.75658,0.58262,2.54066
1.36500,0.75658,0.58262,2.54066
1.36800,0.75658,0.58262,2.54066
1.37100,0.75658,0.58262,2.54066
1.37400,0.75658,0.58262,2.54066
1.37700,0.75658,0.58262,2.54066
1.38000,0.75658,0.58262,2.54066
1.38300,0.75658,0.58262,2.54066
1.38600,0.75658,0.58262,2.54066
1.38900,0.75658,0.58262,2.54066
1.39200,0.75658,0.58262,2.54066
1.39500,0.75658,0.58262,2.54066
1.39800,0.75658,0.58262,2.54066
1.40100,0.75658,0.58262,2.54066
1.40400,0.75658,0.58262,2.54066
1.40700,0.75658,0.58262,2.54066
1.41000,0.75658,0.58262,2.54066
1.41300,0.75658,0.58262,2.58032
1.41600,0.75658,0.58262,2.58032
1.41900,0.75658,0.58262,2.58032
1.42200,0.75658,0.58262,2.58032
1.42500,0.75658,0.58262,2.58032
1.42800,0.75658,0.58262,2.58032
1.43100,0.75658,0.58262,2.58032
1.43400,0.75658,0.58262,2.58032
1.43700,0.75658,0.58262,2.58032
1.44000,0.75658,0.58262,2.58032
1.44300,0.75658,0.58262,2.58032
1.44600,0.75658,0.58262,2.58032
1.44900,0.75658,0.58262,2.58032
1.45200,0.75658,0.58262,2.58032
1.45500,0.75658,0.58262,2.58032
1.45800,0.75658,0.58262,2.58032
1.46100,0.75658,0.58262,2.58032
1.46400,0.75658,0.58262,2.58032
1.46700,0.75658,0.58262,2.58032
1.47000,0.75658,0.58262,2.58032
1.47300,0.75658,0.58262,2.58032
1.47600,0.75658,0.58262,2.58032
1.47900,0.75658,0.58262,2.58032
1.48200,0.75658,0.58262,2.58032
1.48500,0.75658,0.58262,2.58032
1.48800,0.72189,0.58262,2.58032
1.49100,0.72189,0.58262,2.58032
1.49400,0.72189,0.58262,2.58032
1.49700,0.72189,0.58262,2.58032
1.50000,0.72189,0.58262,2.58032
1.50300,0.72189,0.60540,2.58032
1.50600,0.72189,0.60540,2.58032
1.50900,0.72189,0.60540,2.58032
1.51200,0.72189,0.60540,2.58032
1.51500,0.72189,0.60540,2.58032
1.51800,0.72189,0.60540,2.58032
1.52100,0.72189,0.60540,2.58032
1.52400,0.72189,0.60540,2.58032
1.52700,0.72189,0.60540,2.58032
1.53000,0.72189,0.60540,2.58032
1.53300,0.72189,0.60540,2.58032
1.53600,0.72189,0.60540,2.58032
1.53900,0.72189,0.60540,2.58032
1.54200,0.72189,0.60540,2.58032
1.54500,0.72189,0.60540,2.58032
1.54800,0.72189,0.60540,2.58032
1.55100,0.72189,0.60540,2.58032
1.55400,0.72189,0.60540,2.56299
1.55700,0.72189,0.60540,2.56299
1.56000,0.72189,0.60540,2.56299
1.56300,0.72189,0.60540,2.56299
1.56600,0.72189,0.60540,2.56299
1.56900,0.72189,0.60540,2.56299
1.57200,0.72189,0.60540,2.56299
1.57500,0.72189,0.60540,2.56299
1.57800,0.72189,0.60540,2.56299
1.58100,0.72189,0.60540,2.56299
1.58400,0.72189,0.60540,2.56299
1.58700,0.72189,0.60540,2.56299
1.59000,0.72189,0.60540,2.56299
1.59300,0.72189,0.60540,2.56299
1.59600,0.72189,0.60540,2.56299
1.59900,0.72189,0.60540,2.56299
1.60200,0.72189,0.60540,2.56299
1.60500,0.72189,0.60540,2.56299
1.60800,0.72189,0.60540,2.56299
1.61100,0.72189,0.60540,2.56299
1.61400,0.72189,0.60540,2.56299
1.61700,0.72189,0.60540,2.56299
1.62000,0.72189,0.60540,2.56299
1.62300,0.72189,0.60540,2.56299
1.62600,0.72189,0.60540,2.56299
1.62900,0.72189,0.60540,2.56299
1.63200,0.68337,0.60540,2.56299
1.63500,0.68337,0.60540,2.56299
1.63800,0.68337,0.60540,2.56299
1.64100,0.68337,0.60540,2.56299
1.64400,0.68337,0.63008,2.56299
1.64700,0.68337,0.63008,2.56299
1.65000,0.68337,0.63008,2.56299
1.65300,0.68337,0.63008,2.56299
1.65600,0.68337,0.63008,2.56299
1.65900,0.68337,0.63008,2.56299
1.66200,0.68337,0.63008,2.56299
1.66500,0.68337,0.63008,2.56299
1.66800,0.68337,0.63008,2.56299
1.67100,0.68337,0.63008,2.56299
1.67400,0.68337,0.63008,2.56299
1.67700,0.68337,0.63008,2.56299
1.68000,0.68337,0.63008,2.56299
1.68300,0.68337,0.63008,2.56299
1.68600,0.68337,0.63008,2.56299
1.68900,0.68337,0.63008,2.56299
1.69200,0.68337,0.63008,2.56299
1.69500,0.68337,0.63008,2.56299
1.69800,0.68337,0.63008,2.47354
1.70100,0.68337,0.63008,2.47354
1.70400,0.68337,0.63008,2.47354
1.70700,0.68337,0.63008,2.47354
1.71000,0.68337,0.63008,2.47354
1.71300,0.68337,0.63008,2.47354
1.71600,0.68337,0.63008,2.47354
1.71900,0.68337,0.63008,2.47354
1.72200,0.68337,0.63008,2.47354
1.72500,0.68337,0.63008,2.47354
1.72800,0.68337,0.63008,2.47354
1.73100,0.68337,0.63008,2.47354
1.73400,0.68337,0.63008,2.47354
1.73700,0.68337,0.63008,2.47354
1.74000,0.68337,0.63008,2.47354
1.74300,0.68337,0.63008,2.47354
1.74600,0.68337,0.63008,2.47354
1.74900,0.68337,0.63008,2.47354
1.75200,0.68337,0.63008,2.47354
1.75500,0.68337,0.63008,2.47354
1.75800,0.68337,0.63008,2.47354
1.76100,0.68337,0.63008,2.47354
1.76400,0.68337,0.63008,2.47354
1.76700,0.68337,0.63008,2.47354
1.77000,0.68337,0.63008,2.47354
1.77300,0.64575,0.63008,2.47354
1.77600,0.64575,0.63008,2.47354
1.77900,0.64575,0.63008,2.47354
1.78200,0.64575,0.63008,2.47354
1.78500,0.64575,0.63008,2.47354
1.78800,0.64575,0.65713,2.47354
1.79100,0.64575,0.65713,2.47354
1.79400,0.64575,0.65713,2.47354
1.79700,0.64575,0.65713,2.47354
1.80000,0.64575,0.65713,2.47354
1.80300,0.64575,0.65713,2.47354
1.80600,0.64575,0.65713,2.47354
1.80900,0.64575,0.65713,2.47354
1.81200,0.64575,0.65713,2.47354
1.81500,0.64575,0.65713,2.47354
1.81800,0.64575,0.65713,2.47354
1.82100,0.64575,0.65713,2.47354
1.82400,0.64575,0.65713,2.47354
1.82700,0.64575,0.65713,2.47354
1.83000,0.64575,0.65713,2.47354
1.83300,0.64575,0.65713,2.47354
1.83600,0.64575,0.65713,2.47354
1.83900,0.64575,0.65713,2.36245
1.84200,0.64575,0.65713,2.36245
1.84500,0.64575,0.65713,2.36245
1.84800,0.64575,0.65713,2.36245
1.85100,0.64575,0.65713,2.36245
1.85400,0.64575,0.65713,2.36245
1.85700,0.64575,0.65713,2.36245
1.86000,0.64575,0.65713,2.36245
1.86300,0.64575,0.65713,2.36245
1.86600,0.64575,0.65713,2.36245
1.86900,0.64575,0.65713,2.36245
1.87200,0.64575,0.65713,2.36245
1.87500,0.64575,0.65713,2.36245
1.87800,0.64575,0.65713,2.36245
1.88100,0.64575,0.65713,2.36245
1.88400,0.64575,0.65713,2.36245
1.88700,0.64575,0.65713,2.36245
1.89000,0.64575,0.65713,2.36245
1.89300,0.64575,0.65713,2.36245
1.89600,0.64575,0.65713,2.36245
1.89900,0.64575,0.65713,2.36245
1.90200,0.64575,0.65713,2.36245
1.90500,0.64575,0.65713,2.36245
1.90800,0.64575,0.65713,2.36245
1.91100,0.64575,0.65713,2.36245
1.91400,0.64575,0.65713,2.36245
1.91700,0.61313,0.65713,2.36245
1.92000,0.61313,0.65713,2.36245
1.92300,0.61313,0.65713,2.36245
1.92600,0.61313,0.65713,2.36245
1.92900,0.61313,0.68595,2.36245
1.93200,0.61313,0.68595,2.36245
1.93500,0.61313,0.68595,2.36245
1.93800,0.61313,0.68595,2.36245
1.94100,0.61313,0.68595,2.36245
1.94400,0.61313,0.68595,2.36245
1.94700,0.61313,0.68595,2.36245
1.95000,0.61313,0.68595,2.36245
1.95300,0.61313,0.68595,2.36245
1.95600,0.61313,0.68595,2.36245
1.95900,0.61313,0.68595,2.36245
1.96200,0.61313,0.68595,2.36245
1.96500,0.61313,0.68595,2.36245
1.96800,0.61313,0.68595,2.36245
1.97100,0.61313,0.68595,2.36245
1.97400,0.61313,0.68595,2.36245
1.97700,0.61313,0.68595,2.36245
1.98000,0.61313,0.68595,2.36245
1.98300,0.61313,0.68595,2.28015
1.98600,0.61313,0.68595,2.28015
1.98900,0.61313,0.68595,2.28015
1.99200,0.61313,0.68595,2.28015
1.99500,0.61313,0.68595,2.28015
1.99800,0.61313,0.68595,2.28015
2.00100,0.61313,0.68595,2.28015
2.00400,0.61313,0.68595,2.28015
2.00700,0.61313,0.68595,2.28015
2.01000,0.61313,0.68595,2.28015
2.01300,0.61313,0.68595,2.28015
2.01600,0.61313,0.68595,2.28015
2.01900,0.61313,0.68595,2.28015
2.02200,0.61313,0.68595,2.28015
2.02500,0.61313,0.68595,2.28015
2.02800,0.61313,0.68595,2.28015
2.03100,0.61313,0.68595,2.28015
2.03400,0.61313,0.68595,2.28015
2.03700,0.61313,0.68595,2.28015
2.04000,0.61313,0.68595,2.28015
2.04300,0.61313,0.68595,2.28015
2.04600,0.61313,0.68595,2.28015
2.04900,0.61313,0.68595,2.28015
2.05200,0.61313,0.68595,2.28015
2.05500,0.61313,0.68595,2.28015
2.05800,0.61313,0.68595,2.28015
2.06100,0.58558,0.68595,2.28015
2.06400,0.58558,0.68595,2.28015
2.06700,0.58558,0.68595,2.28015
2.07000,0.58558,0.68595,2.28015
2.07300,0.58558,0.71549,2.28015
2.07600,0.58558,0.71549,2.28015
2.07900,0.58558,0.71549,2.28015
2.08200,0.58558,0.71549,2.28015
2.08500,0.58558,0.71549,2.28015
2.08800,0.58558,0.71549,2.28015
2.09100,0.58558,0.71549,2.28015
2.09400,0.58558,0.71549,2.28015
2.09700,0.58558,0.71549,2.28015
