Angle, Distance
0.247192 2.183750
1.620483 2.098000
2.834473 0.000000
4.075928 2.773500
5.421753 2.790750
6.729126 2.815250
8.041992 2.862000
9.371338 2.908000
10.684204 2.949750
11.964111 3.056250
13.425293 0.000000
14.573364 3.247750
15.902710 3.214500
17.232056 3.157500
18.715210 0.000000
21.527710 0.674500
22.873535 0.675750
24.483032 0.583500
26.076050 0.572250
26.658325 0.000000
27.339478 0.578750
27.982178 0.000000
31.371460 0.525750
32.777710 0.524750
34.123535 0.506500
35.683594 0.508500
36.749268 0.508500
38.325806 0.510500
39.545288 0.519000
40.825195 0.529500
41.215210 0.000000
41.824951 0.549750
42.539062 0.000000
43.862915 0.000000
45.186768 0.000000
46.510620 0.000000
47.834473 0.000000
49.158325 0.000000
50.482178 0.000000
51.806030 0.000000
53.129883 0.000000
54.453735 0.000000
55.557861 3.717250
56.887207 3.658000
58.233032 3.617750
59.743652 0.000000
61.067505 0.000000
62.265015 3.426750
63.715210 0.000000
65.039062 0.000000
66.362915 0.000000
67.593384 3.282500
69.010620 0.000000
70.213623 3.221250
71.542969 3.208750
72.982178 0.000000
74.591675 1.672500
75.948486 1.675750
77.277832 1.646750
78.667603 1.549000
80.013428 1.523500
81.293335 1.517250
82.243652 0.000000
83.567505 0.000000
84.748535 3.051000
86.077881 3.055250
87.385254 3.047750
88.747559 3.027000
90.186768 0.000000
91.510620 0.000000
92.834473 0.000000
94.158325 0.000000
95.482178 0.000000
96.806030 0.000000
98.129883 0.000000
99.453735 0.000000
100.777588 0.000000
102.101440 0.000000
103.425293 0.000000
104.743652 0.000000
105.902710 2.883000
107.308960 2.823250
108.638306 2.767250
109.984131 2.704250
111.362915 0.000000
112.686768 0.000000
114.010620 0.000000
115.334473 0.000000
116.658325 0.000000
117.982178 0.000000
119.306030 0.000000
120.668335 2.323000
121.997681 2.276750
123.343506 2.225500
124.601440 0.000000
125.925293 0.000000
127.243652 0.000000
128.567505 0.000000
129.891357 0.000000
131.215210 0.000000
132.539062 0.000000
133.862915 0.000000
135.186768 0.000000
136.510620 0.000000
137.834473 0.000000
139.108887 2.403000
140.482178 0.000000
141.806030 0.000000
143.129883 0.000000
144.453735 0.000000
145.777588 0.000000
147.101440 0.000000
148.425293 0.000000
149.743652 0.000000
151.545410 1.220000
152.858276 1.209250
154.248047 1.204500
155.039062 0.000000
156.362915 0.000000
157.686768 0.000000
159.010620 0.000000
160.334473 0.000000
161.658325 0.000000
162.982178 0.000000
164.306030 0.000000
165.629883 0.000000
166.953735 0.000000
168.277588 0.000000
169.601440 0.000000
170.925293 0.000000
172.243652 0.000000
173.567505 0.000000
174.891357 0.000000
176.215210 0.000000
177.539062 0.000000
178.862915 0.000000
180.186768 0.000000
181.510620 0.000000
182.834473 0.000000
184.158325 0.000000
185.482178 0.000000
186.806030 0.000000
188.129883 0.000000
189.453735 0.000000
190.777588 0.000000
191.870728 2.382750
193.233032 2.368750
194.529419 2.347000
195.869751 2.316250
197.171631 2.303250
198.495483 2.288500
199.841309 2.265500
201.170654 2.251500
202.467041 2.226500
203.840332 2.204750
205.202637 2.195000
206.526489 2.184500
207.822876 2.164000
209.152222 2.160750
210.448608 2.150750
211.810913 2.197750
213.030396 2.485500
214.420166 2.195250
215.925293 0.000000
217.243652 0.000000
218.276367 2.635750
219.622192 2.629750
220.951538 2.628250
222.539062 0.000000
223.670654 2.212750
225.010986 2.214750
226.340332 2.194500
227.834473 0.000000
229.158325 0.000000
230.482178 0.000000
231.806030 0.000000
233.129883 0.000000
234.453735 0.000000
235.513916 2.357500
236.854248 2.344000
238.183594 2.327250
239.529419 2.267250
240.902710 2.114750
242.215576 2.050250
243.577881 1.988500
244.934692 1.832750
246.093750 2.458000
247.401123 2.483750
248.670044 2.597750
249.999390 2.672000
251.356201 2.699000
252.982178 0.000000
253.965454 2.752000
255.311279 2.749750
257.607422 0.963500
258.920288 0.936250
260.249634 0.935750
261.639404 0.949500
262.935791 0.921250
264.276123 0.925750
265.545044 0.933250
266.857910 0.936750
268.214722 0.946500
269.467163 1.022750
270.686646 1.041750
271.510620 0.000000
272.834473 0.000000
274.158325 0.000000
275.482178 0.000000
276.806030 0.000000
278.129883 0.000000
279.453735 0.000000
280.777588 0.000000
282.101440 0.000000
283.425293 0.000000
284.743652 0.000000
286.067505 0.000000
287.391357 0.000000
288.715210 0.000000
290.039062 0.000000
291.362915 0.000000
292.686768 0.000000
294.010620 0.000000
295.334473 0.000000
296.658325 0.000000
297.982178 0.000000
299.306030 0.000000
300.629883 0.000000
302.557983 1.006250
303.903809 0.963750
304.601440 0.000000
305.925293 0.000000
307.243652 0.000000
309.215698 0.953500
310.638428 0.920750
311.874390 0.929750
313.231201 0.951500
314.577026 0.947750
315.186768 0.000000
316.510620 0.000000
317.834473 0.000000
319.158325 0.000000
320.482178 0.000000
321.806030 0.000000
323.129883 0.000000
324.453735 0.000000
325.777588 0.000000
327.101440 0.000000
328.425293 0.000000
329.589844 2.271250
330.919189 2.244750
332.248535 2.241750
333.544922 2.247250
334.874268 2.250750
336.247559 2.261000
337.560425 2.266250
339.010620 0.000000
340.334473 0.000000
341.658325 0.000000
342.982178 0.000000
344.306030 0.000000
345.629883 0.000000
346.953735 0.000000
348.277588 0.000000
349.601440 0.000000
350.925293 0.000000
352.243652 0.000000
353.572998 2.447500
354.902344 2.465750
356.215210 0.000000
357.539062 0.000000
358.917847 2.336000
