Angle, Distance
0.076904 1.454000
0.296631 1.454000
0.510864 1.454000
0.730591 1.452000
0.966797 1.454000
1.186523 1.454000
1.406250 1.456000
1.620483 1.458000
1.840210 1.456000
2.059937 1.454000
2.279663 1.458000
2.499390 1.458000
2.713623 1.456000
2.933350 1.458000
3.153076 1.458000
3.372803 1.460000
3.592529 1.458000
3.812256 1.458000
4.026489 1.462000
4.246216 1.464000
4.465942 1.460000
4.685669 1.454000
4.905396 1.456000
5.119629 1.462000
5.339355 1.466000
5.559082 1.462000
5.778809 1.460000
5.998535 1.462000
6.218262 1.464000
6.448975 1.466000
6.668701 1.466000
6.888428 1.466000
7.108154 1.466000
7.327881 1.466000
7.542114 1.468000
7.761841 1.466000
7.981567 1.466000
8.201294 1.468000
8.421021 1.470000
8.635254 1.472000
8.854980 1.470000
9.074707 1.472000
9.294434 1.476000
9.514160 1.472000
9.733887 1.472000
9.948120 1.474000
10.167847 1.476000
10.387573 1.478000
10.607300 1.476000
10.827026 1.478000
11.046753 1.480000
11.260986 1.482000
11.480713 1.484000
11.716919 1.480000
11.997070 0.000000
12.216797 0.000000
12.370605 1.482000
12.656250 0.000000
12.854004 1.430000
13.073730 1.426000
13.315430 0.000000
13.535156 0.000000
13.732910 1.432000
13.974609 0.000000
14.199829 0.000000
14.419556 0.000000
14.639282 0.000000
14.826050 1.370000
15.045776 1.372000
15.265503 1.380000
15.479736 1.386000
15.699463 1.392000
15.919189 1.418000
16.138916 1.444000
16.292725 1.450000
16.616821 0.000000
16.842041 0.000000
16.951904 1.450000
17.281494 0.000000
17.501221 0.000000
17.720947 0.000000
17.940674 0.000000
18.105469 1.400000
18.325195 1.402000
18.544922 1.412000
18.819580 0.000000
18.984375 1.404000
19.259033 0.000000
19.484253 0.000000
19.703979 0.000000
19.791870 1.516000
19.951172 1.540000
20.170898 1.544000
20.390625 1.548000
20.604858 1.552000
20.824585 1.556000
21.044312 1.556000
21.264038 1.556000
21.483765 1.560000
21.697998 1.566000
21.917725 1.566000
22.137451 1.568000
22.357178 1.566000
22.576904 1.566000
22.796631 1.574000
23.010864 1.578000
23.444824 0.000000
23.450317 1.602000
23.884277 0.000000
24.104004 0.000000
25.729980 0.548000
25.999146 0.544000
26.213379 0.546000
26.433105 0.546000
26.592407 0.548000
26.872559 0.546000
27.092285 0.544000
27.185669 0.000000
27.312012 0.546000
27.410889 0.000000
27.465820 0.548000
27.745972 0.546000
27.965698 0.544000
28.125000 0.548000
28.405151 0.546000
28.998413 0.550000
29.778442 0.452000
29.998169 0.452000
30.217896 0.452000
30.432129 0.453000
30.651855 0.452000
30.871582 0.450000
31.091309 0.449000
31.354980 0.447000
31.574707 0.447000
31.794434 0.447000
31.810913 0.000000
31.964722 0.449000
32.030640 0.000000
32.184448 0.449000
32.387695 0.448000
32.470093 0.000000
32.667847 0.447000
32.695312 0.000000
32.887573 0.447000
32.915039 0.000000
33.046875 0.450000
33.134766 0.000000
33.261108 0.451000
33.354492 0.000000
33.480835 0.454000
33.574219 0.000000
33.793945 0.000000
34.013672 0.000000
34.090576 0.458000
34.233398 0.000000
34.453125 0.000000
34.672852 0.000000
34.892578 0.000000
35.112305 0.000000
41.720581 0.000000
41.940308 0.000000
42.160034 0.000000
42.357788 0.168000
42.379761 0.000000
42.528076 0.169000
42.599487 0.000000
42.687378 0.170000
42.819214 0.000000
42.901611 0.170000
43.038940 0.000000
43.104858 0.170000
43.264160 0.000000
43.280640 0.171000
43.483887 0.171000
43.483887 0.000000
43.698120 0.171000
43.703613 0.000000
43.917847 0.171000
43.923340 0.000000
44.137573 0.171000
44.143066 0.000000
44.357300 0.171000
44.362793 0.000000
44.582520 0.000000
44.620972 0.170000
44.802246 0.000000
44.840698 0.170000
45.021973 0.000000
45.120850 0.169000
45.241699 0.000000
45.390015 0.168000
45.461426 0.000000
45.653687 0.167000
45.681152 0.000000
45.906372 0.000000
45.933838 0.166000
46.126099 0.000000
46.153564 0.166000
46.345825 0.000000
46.417236 0.165000
46.565552 0.000000
46.636963 0.164000
46.785278 0.000000
46.906128 0.163000
47.005005 0.000000
47.120361 0.163000
47.224731 0.000000
47.406006 0.162000
47.444458 0.000000
47.620239 0.162000
47.664185 0.000000
47.823486 0.162000
47.883911 0.000000
48.103638 0.000000
48.109131 0.161000
48.323364 0.000000
48.323364 0.161000
48.526611 0.161000
48.548584 0.000000
48.702393 0.162000
