Angle, Distance
0.060425 0.149000
0.340576 0.149000
0.637207 0.149000
0.983276 0.148000
1.296387 0.148000
1.527100 0.149000
1.823730 0.149000
2.120361 0.149000
2.406006 0.149000
2.702637 0.149000
2.982788 0.149000
3.279419 0.149000
3.559570 0.149000
3.856201 0.149000
4.136353 0.149000
4.432983 0.149000
4.729614 0.149000
5.015259 0.149000
5.311890 0.149000
5.592041 0.149000
5.888672 0.149000
6.168823 0.149000
6.465454 0.149000
6.762085 0.149000
7.042236 0.149000
7.338867 0.149000
7.624512 0.149000
7.921143 0.149000
8.201294 0.149000
8.497925 0.149000
8.778076 0.149000
9.074707 0.149000
9.244995 0.150000
9.541626 0.150000
9.843750 0.150000
10.123901 0.150000
10.420532 0.150000
10.700684 0.150000
10.997314 0.150000
11.277466 0.150000
11.574097 0.150000
11.854248 0.150000
12.090454 0.151000
12.387085 0.151000
12.667236 0.151000
12.963867 0.151000
13.260498 0.151000
13.546143 0.151000
13.842773 0.151000
14.122925 0.151000
14.359131 0.152000
14.655762 0.152000
14.935913 0.152000
15.232544 0.152000
15.512695 0.152000
15.809326 0.152000
16.105957 0.152000
16.386108 0.152000
16.682739 0.152000
16.968384 0.152000
17.199097 0.153000
17.495728 0.153000
17.775879 0.153000
18.078003 0.153000
18.358154 0.153000
18.588867 0.154000
18.885498 0.154000
19.182129 0.154000
19.467773 0.154000
19.764404 0.154000
19.995117 0.155000
20.280762 0.155000
20.577393 0.155000
20.857544 0.155000
21.093750 0.156000
21.390381 0.156000
21.670532 0.156000
21.967163 0.156000
22.247314 0.156000
22.483521 0.157000
22.780151 0.157000
23.060303 0.157000
23.296509 0.158000
23.576660 0.158000
23.873291 0.158000
24.153442 0.158000
24.389648 0.159000
24.686279 0.159000
24.966431 0.159000
25.246582 0.159000
25.543213 0.159000
25.779419 0.160000
26.059570 0.160000
26.295776 0.161000
26.575928 0.161000
26.872559 0.161000
27.152710 0.161000
27.449341 0.161000
27.685547 0.162000
27.965698 0.162000
28.262329 0.162000
28.482056 0.163000
28.778687 0.163000
29.014893 0.164000
29.295044 0.164000
29.575195 0.164000
29.871826 0.165000
30.151978 0.165000
30.388184 0.166000
30.684814 0.166000
30.904541 0.167000
31.201172 0.167000
31.437378 0.168000
31.668091 0.169000
31.948242 0.169000
32.184448 0.170000
32.464600 0.170000
32.700806 0.171000
32.937012 0.172000
33.217163 0.172000
33.513794 0.173000
33.793945 0.173000
34.030151 0.174000
34.260864 0.175000
34.546509 0.175000
34.777222 0.176000
35.013428 0.177000
35.310059 0.177000
35.590210 0.178000
35.826416 0.179000
36.057129 0.180000
36.293335 0.181000
36.573486 0.181000
36.859131 0.182000
37.089844 0.183000
37.386475 0.183000
37.606201 0.184000
37.842407 0.185000
38.139038 0.186000
38.369751 0.187000
38.589478 0.188000
39.468384 0.188000
40.907593 0.000000
41.171265 0.169000
41.198730 0.000000
41.775513 0.000000
41.808472 0.168000
42.066650 0.000000
42.088623 0.168000
42.324829 0.169000
42.561035 0.170000
42.643433 0.000000
42.841187 0.170000
43.137817 0.170000
43.417969 0.170000
43.714600 0.170000
43.994751 0.170000
44.230957 0.171000
44.577026 0.170000
44.873657 0.170000
45.214233 0.169000
45.604248 0.167000
45.950317 0.166000
46.296387 0.165000
46.593018 0.164000
46.933594 0.163000
47.279663 0.162000
47.559814 0.162000
47.916870 0.161000
48.202515 0.161000
48.433228 0.162000
48.669434 0.163000
49.246216 0.163000
49.872437 0.000000
50.042725 0.164000
50.449219 0.000000
50.740356 0.000000
51.317139 0.000000
51.608276 0.000000
51.893921 0.000000
52.185059 0.000000
52.476196 0.000000
52.481689 0.258000
52.761841 0.000000
52.838745 0.256000
53.052979 0.000000
53.124390 0.254000
53.344116 0.000000
53.421021 0.255000
53.629761 0.000000
53.635254 0.257000
53.871460 0.259000
53.920898 0.000000
54.168091 0.260000
54.212036 0.000000
54.404297 0.262000
54.497681 0.000000
54.684448 0.264000
54.788818 0.000000
54.920654 0.265000
55.074463 0.000000
55.200806 0.267000
55.365601 0.000000
55.437012 0.269000
55.656738 0.000000
55.667725 0.271000
55.942383 0.000000
55.964355 0.273000
56.200562 0.275000
56.233521 0.000000
56.480713 0.276000
56.716919 0.278000
56.953125 0.281000
57.183838 0.283000
57.463989 0.285000
57.700195 0.286000
57.980347 0.289000
58.216553 0.292000
58.452759 0.293000
58.749390 0.296000
58.963623 0.298000
59.199829 0.301000
59.436035 0.304000
59.732666 0.306000
59.963379 0.309000
60.249023 0.311000
60.479736 0.314000
60.715942 0.316000
60.996094 0.319000
61.232300 0.321000
61.468506 0.324000
61.765137 0.327000
61.979370 0.330000
62.215576 0.334000
62.512207 0.336000
62.748413 0.338000
63.028564 0.341000
63.264771 0.345000
63.495483 0.348000
63.781128 0.351000
64.011841 0.354000
64.248047 0.358000
64.484253 0.362000
64.764404 0.365000
64.995117 0.368000
65.291748 0.371000
65.527954 0.375000
65.764160 0.379000
66.044312 0.383000
66.280518 0.387000
66.511230 0.392000
66.796875 0.396000
67.027588 0.400000
67.263794 0.405000
67.543945 0.409000
67.780151 0.414000
68.010864 0.419000
68.247070 0.424000
68.543701 0.429000
68.763428 0.434000
69.060059 0.439000
69.296265 0.444000
69.526978 0.449000
69.807129 0.453000
70.043335 0.460000
70.279541 0.468000
70.510254 0.474000
70.795898 0.479000
71.026611 0.486000
71.262817 0.492000
71.559448 0.500000
71.779175 0.508000
72.015381 0.516000
72.312012 0.522000
72.542725 0.528000
72.778931 0.538000
73.059082 0.546000
73.295288 0.554000
73.526001 0.564000
73.762207 0.572000
74.042358 0.582000
74.278564 0.594000
74.514771 0.604000
75.031128 0.618000
81.968994 0.000000
82.545776 0.000000
82.836914 0.000000
83.122559 0.000000
83.413696 0.000000
83.704834 0.000000
83.990479 0.000000
84.281616 0.000000
84.572754 0.000000
84.858398 0.000000
85.149536 0.000000
85.440674 0.000000
85.726318 0.000000
86.017456 0.000000
86.303101 0.000000
86.594238 0.000000
86.885376 0.000000
87.171021 0.000000
87.462158 0.000000
87.753296 0.000000
88.038940 0.000000
88.330078 0.000000
88.621216 0.000000
88.906860 0.000000
