Angle, Distance
0.131836 0.000000
0.433960 0.000000
0.736084 0.000000
1.032715 0.000000
1.334839 0.000000
1.636963 0.000000
1.939087 0.000000
2.241211 0.000000
2.537842 0.000000
3.153076 2.836000
3.444214 0.000000
3.466187 2.844000
4.042969 0.000000
4.059448 2.852000
4.345093 0.000000
4.647217 0.000000
4.949341 10.568000
5.245972 10.560000
5.542603 10.560000
5.855713 10.608000
6.152344 10.600000
6.465454 10.624000
6.762085 10.680000
7.058716 10.664000
7.371826 10.704000
7.668457 10.712000
7.959595 0.000000
8.278198 10.704000
8.558350 0.000000
8.997803 5.200000
9.310913 5.208000
9.607544 5.216000
9.904175 5.184000
10.217285 5.152000
10.513916 5.144000
10.827026 5.128000
11.123657 5.096000
11.420288 5.080000
11.733398 5.064000
12.030029 5.040000
12.343140 5.032000
12.639771 5.024000
12.952881 5.008000
13.249512 5.016000
13.546143 5.000000
13.859253 4.984000
14.155884 5.000000
14.463501 4.976000
14.765625 4.944000
15.062256 4.944000
15.369873 4.944000
15.666504 4.944000
15.979614 4.936000
16.276245 4.928000
16.589355 4.920000
16.951904 4.904000
17.248535 4.888000
17.545166 4.864000
17.858276 4.856000
18.154907 4.848000
18.468018 4.848000
18.764648 4.840000
19.061279 4.840000
19.374390 4.840000
19.671021 4.848000
19.984131 4.856000
20.280762 4.832000
20.588379 4.808000
20.890503 4.800000
21.187134 4.800000
21.203613 0.000000
21.747437 5.000000
22.044067 4.976000
22.340698 4.992000
22.653809 5.016000
22.950439 5.048000
23.247070 5.064000
23.560181 5.064000
23.856812 5.072000
24.153442 5.080000
24.466553 5.080000
24.763184 5.112000
25.059814 5.128000
25.372925 5.136000
25.669556 5.160000
25.982666 5.168000
26.279297 5.176000
26.575928 5.184000
26.889038 5.200000
27.185669 5.232000
27.482300 5.264000
27.795410 5.296000
28.092041 5.296000
28.388672 5.304000
28.701782 5.336000
28.998413 5.360000
29.295044 5.384000
29.608154 5.416000
29.904785 5.448000
30.201416 5.472000
30.514526 5.488000
30.811157 5.480000
31.124268 5.504000
31.420898 5.528000
31.717529 5.536000
32.030640 5.544000
32.327271 5.568000
32.338257 0.000000
32.937012 5.616000
32.942505 0.000000
33.244629 0.000000
33.733521 10.256000
34.030151 10.224000
34.145508 0.000000
34.639893 10.216000
34.936523 10.040000
35.233154 10.192000
35.546265 10.240000
35.842896 10.264000
36.139526 10.224000
36.452637 10.240000
36.551514 0.000000
36.853638 0.000000
37.155762 0.000000
37.457886 0.000000
37.754517 0.000000
38.056641 0.000000
38.671875 5.056000
38.979492 5.104000
39.276123 5.136000
39.572754 5.160000
39.885864 5.200000
40.166016 0.000000
40.182495 5.240000
40.468140 0.000000
40.764771 0.000000
41.066895 0.000000
41.369019 0.000000
41.671143 0.000000
42.269897 0.000000
42.874146 0.000000
43.176270 0.000000
43.775024 0.000000
44.077148 0.000000
44.983521 0.000000
45.582275 0.000000
45.884399 0.000000
46.170044 0.336000
46.488647 0.000000
46.702881 3.316000
46.785278 0.000000
46.823730 0.329000
47.087402 0.000000
47.389526 0.000000
47.406006 0.360000
47.691650 0.000000
47.993774 0.000000
